Geneid	count
Nudt13	214
Ecd	950
Fam149b	674
Gm20140	5
Dnajc9	522
Mrps16	243
Ttc18	32
Anxa7	1280
Zmynd17	13
Ppp3cb	13442
1810062O18Rik	9
Usp54	583
2810402E24Rik	32
Myoz1	0
Synpo2l	6
Sec24c	2323
Fut11	791
6230400D17Rik	27
Chchd1	391
2310021P13Rik	3148
Ndst2	407
Camk2g	4060
Plau	32
Vcl	725
Ap3m1	1742
Adk	787
Myst4	1802
Dupd1	0
Dusp13	2
Samd8	3937
Vdac2	2995
Comtd1	78
A430057M04Rik	10
LOC100861834	0
Zfp503	61
1700112E06Rik	4
4930405A10Rik	0
Gm10248	2
A830039N20Rik	2009
Kcnma1	2797
Gm6158	1
Dlg5	2783
E330034G19Rik	0
Polr3a	801
Rps24	5250
4931403M11Rik	1
4930572O13Rik	5
Gm17747	11
Zmiz1	5961
Mir3075	0
4931406H21Rik	0
Ppif	307
Ppifos	33
1700054O19Rik	1
Zcchc24	1184
Anxa11	72
Plac9	0
D14Ertd449e	0
Cphx	0
Duxbl	0
Gm2260	0
Gm9780	0
Gm10395	0
Gm2104	0
Gm10394	0
Gm2274	0
Gm10393	0
Gm9746	0
Gm2135	0
Gm10391	0
4933413J09Rik	3
Slmap	2035
Gm2178	0
Fam116a	586
Arf4	4123
Pde12	525
Dnahc12	33
Asb14	11
Appl1	3446
Hesx1	1
Il17rd	372
Gm7591	2
Arhgef3	873
D14Abb1e	1250
Ccdc66	288
Erc2	9026
Gm19471	0
Gm20242	0
Wnt5a	269
Cacna2d3	2218
Lrtm1	1
Selk	1581
Actr8	682
Il17rb	18
Chdh	54
Cacna1d	1442
Dcp1a	571
Tkt	5197
Mir3076	0
Prkcd	504
Rft1	163
Sfmbt1	986
Tmem110	386
Mustn1	5
Itih4	2
Itih3	129
Itih1	0
Nek4	360
Spcs1	1075
Glt8d1	508
Gnl3	535
Snord69	12
Snord19	2
Pbrm1	2721
2010107H07Rik	33
Nt5dc2	210
Stab1	515
LOC100861939	0
Nisch	9726
Tnnc1	5
Sema3g	66
Phf7	80
Bap1	3203
Dnahc1	103
Capn7	1884
Sh3bp5	2164
Mettl6	324
Eaf1	418
Colq	27
Hacl1	73
Btd	243
Ankrd28	1336
D830044D21Rik	11
Galntl2	21
Dph3	689
Oxnad1	340
Msmb	0
Ncoa4	1085
Timm23	676
Parg	1289
Ogdhl	976
1700024G13Rik	4
Chat	8
Slc18a3	23
Ercc6	701
9430077A04Rik	0
Prrxl1	1
3425401B19Rik	0
1810011H11Rik	5
Fam170b	1
E130203B14Rik	108
Wdfy4	61
Lrrc18	4
Gm6340	0
Arhgap22	28
LOC100862308	1
Mapk8	5969
Gm626	25
Ptpn20	30
Gdf10	322
Gdf2	0
Rbp3	2
Zfp488	110
Gm5460	0
A630023A22Rik	0
Antxrl	0
Anxa8	3
Ppyr1	3
Gprin2	66
Syt15	55
Fam35a	102
Glud1	6795
Gm3219	15
Fam25c	0
Sncg	4
Mmrn2	97
Bmpr1a	1932
9230112D13Rik	0
Ldb3	117
Opn4	0
Wapal	906
Grid1	1678
Mir346	0
4930596D02Rik	0
4930474N05Rik	0
Gcap14	4995
Rgr	2
Lrit1	0
Lrit2	0
Cdhr1	526
2610528A11Rik	3
Ghitm	3475
Nrg3	1891
4930529F24Rik	0
Gm19521	0
1700109I08Rik	0
Sh2d4b	15
Tspan14	1578
Gm19703	0
5730469M10Rik	1380
Dydc2	4
Dydc1	1
Mat1a	0
Sftpa1	1
Mbl1	0
Sftpd	0
Gm7970	0
1700049E17Rik2	0
Gm3676	0
Gm8068	0
Gm7980	0
1700049E17Rik1	0
1700024B05Rik	0
1700091H14Rik	0
Gm7995	0
Gm2959	0
Gm8005	0
Gm8032	0
LOC100504358	0
Gm10377	0
LOC100504444	0
Gm10376	0
Gm8094	0
Gm3141	4
Gm8127	0
1700001F09Rik	0
Gm8138	0
LOC100861719	0
Gm10375	0
Gm8165	0
Ear1	0
Ear4	0
Ear10	0
Ang5	0
Ang6	0
Ear2	1
4930503E14Rik	0
Gm8212	0
Gm8220	0
Gm8229	0
Gm8232	0
BC061237	0
Gm8256	0
Gm8267	0
Ptgdr	40
Mir327	0
4930431P03Rik	2
Ptger2	14
Txndc16	1752
Gpr137c	423
Ero1l	519
Gm19615	0
Psmc6	1495
Gm20266	0
Styx	218
Gnpnat1	192
Fermt2	1558
4930527F14Rik	0
Ddhd1	1525
Mir5131	0
A530076I17Rik	3
Gm8317	2
Gm1821	844
Gm15217	0
Bmp4	128
Gm19377	0
Cdkn3	19
Cnih	1284
Gmfb	4975
Gm10101	2
Cgrrf1	69
Samd4	587
Gch1	11
Wdhd1	186
Socs4	158
Mapk1ip1l	1692
Lgals3	25
Dlgap5	59
Fbxo34	652
Atg14	410
Ktn1	2461
4930447J18Rik	0
Peli2	911
Gm6498	2
6720456H20Rik	391
Otx2	24
Otx2os1	1
Gm3552	0
4933429O19Rik	0
Gm534	0
Exoc5	2452
Mudeng	276
Naa30	1133
1700011H14Rik	0
Slc35f4	247
3632451O06Rik	686
Olfr722	0
Olfr723	0
Olfr724	0
Gm3601	0
Olfr725	0
Olfr726	0
Olfr727	0
Olfr728	0
Olfr729	0
Olfr730	0
Olfr731	0
Olfr732	0
Olfr733	0
Olfr734	0
Olfr735	0
Tlr11	0
Olfr736	0
Olfr738	0
Olfr739	0
Olfr740	0
Olfr741	0
4930413M19Rik	0
Olfr742	0
Olfr743	0
Olfr744	0
Olfr745	0
Olfr746	0
Olfr747	0
Olfr748	0
Olfr749	0
Ttc5	851
Ccnb1ip1	0
Rpph1	6
Parp2	338
Tep1	112
Klhl33	15
A930018M24Rik	12
Osgep	430
Apex1	292
Tmem55b	955
Pnp	167
Pnp2	5
Rnase10	1
Rnase9	0
Rnase11	0
Rnase12	0
Olfr750	0
Ang	10
Rnase4	176
Eddm3b	0
Rnase6	5
Rnase1	0
Ear5	0
Ang2	0
Ear14	0
Ear11	2
4930597G03Rik	0
Gm7247	1
Vmn2r88	0
Vmn2r89	0
Gm5622	0
Gm5800	0
Ang4	0
AY358078	0
Ear6	0
Mettl17	297
Slc39a2	50
Ndrg2	4231
Tppp2	0
Rnase13	0
Arhgef40	634
Gm16617	3
Zfp219	411
G630016D24Rik	6
Olfr221	0
Hnrnpc	3740
Rpgrip1	35
Supt16h	1882
Chd8	3327
Snord8	3
LOC100861840	42
Rab2b	952
Tox4	1911
Mettl3	374
Sall2	1998
Olfr1513	0
Olfr1512	0
Olfr1511	0
Olfr1510	0
Olfr1509	0
Olfr1508	0
Olfr1507	0
Dad1	831
Abhd4	831
Olfr49	0
Oxa1l	1047
Slc7a7	57
Mrpl52	268
Mmp14	1013
Lrp10	872
Rem2	459
Prmt5	2603
Haus4	83
Jub	79
4931414P19Rik	92
Psmb5	1017
Mir686	0
Psmb11	0
Cdh24	324
Acin1	2924
4930579G18Rik	106
1700123O20Rik	310
Cebpe	0
Slc7a8	2059
Homez	334
Ppp1r3e	566
Bcl2l2	1305
Pabpn1	2833
Slc22a17	7421
Efs	200
Il25	0
Cmtm5	89
Myh6	23
Mir208a	3
D830015G02Rik	2
Myh7	66
Mir208b	2
Ngdn	240
Zfhx2	662
Zfhx2as	10
Thtpa	823
Ap1g2	140
Jph4	11994
Dhrs2	2
Gm8894	2
Dhrs4	80
Lrrc16b	2298
Cpne6	1828
Nrl	3
Gm10876	1
Pck2	236
Dcaf11	1375
Fitm1	0
Psme1	1155
Fam158a	215
Psme2	407
Rnf31	422
Irf9	242
Rec8	44
Ipo4	2337
Tm9sf1	664
LOC100861981	2
Tssk4	2
Mdp1	902
Nedd8	444
Gmpr2	372
Tinf2	187
Tgm1	8
Rabggta	693
Dhrs1	1040
2610027L16Rik	443
Cideb	9
Ltb4r2	7
Ltb4r1	12
Adcy4	46
Ripk3	12
Nfatc4	108
Nynrin	987
Cbln3	24
Khnyn	320
Sdr39u1	882
Cma1	4
Mcpt-ps1	0
Cma2	0
Gm5801	120
Mcpt1	0
Mcpt9	0
Mcpt2	0
Mcpt4	3
Mcpt8	0
Ctsg	2
Gzme	0
Gzmd	0
Gzmg	0
Gzmn	0
Gzmf	0
Gzmc	0
Gzmb	0
Atp12a	10
Gm10873	0
Rnf17	24
Cenpj	180
Parp4	71
Mphosph8	1047
Gm16973	71
Pspc1	1557
Zmym5	857
2410022M11Rik	36
Zmym2	2875
B020004C17Rik	0
Gja3	17
Gjb2	267
Gjb6	170
Cryl1	285
Gm8971	0
Ift88	341
Il17d	202
N6amt2	282
1700039M10Rik	3
Xpo4	249
LOC100862055	0
Lats2	356
Sap18	1383
Mir3077	0
F630043A04Rik	111
Mrp63	313
Zdhhc20	725
Efha1	1012
Fgf9	238
1700129C05Rik	0
Gm5142	0
Rcbtb1	825
Gm6904	1
Phf11	0
Gm4902	4
D14Ertd668e	1
Gm6907	11
Setdb2	84
Cab39l	709
Cdadc1	537
Shisa2	130
Atp8a2	1511
Nupl1	1433
Mir719	0
Mtmr6	3664
Fam123a	898
LOC100862065	728
Spata13	583
C1qtnf9	0
Gm20017	0
Mipep	598
Tnfrsf19	3305
Sacs	188
Sgcg	3
Gm17778	1
1700109G14Rik	4
Arl11	5
Ebpl	213
Kpna3	3408
4930556J02Rik	0
6330409N04Rik	954
Trim13	337
Dleu2	24
Kcnrg	58
Gm20034	16
Mir16-1	0
Mir15a	0
Mir1196	0
Dleu7	176
Rnaseh2b	228
Gucy1b2	14
Gm5802	1
Fam124a	3815
Serpine3	16
Ints6	529
4931440J10Rik	6
Wdfy2	181
Defb48	0
Defb47	0
Defb43	0
Defb30	0
Defb42	0
2700070H01Rik	1
Ctsb	7361
Fdft1	4770
Neil2	35
Gata4	0
Blk	0
Fam167a	203
Tdh	2
Mtmr9	2965
Xkr6	65
Mir598	0
Pinx1	143
Sox7	138
4930578I06Rik	0
Rp1l1	0
Prss55	0
Prss51	0
4930471C04Rik	2
Prss52	1
Msra	862
5330427O13Rik	0
A930011O12Rik	1363
Mir124a-1	0
Mir3078	0
Kif13b	324
Hmbox1	583
Ints9	369
Extl3	4182
Fzd3	6148
Fbxo16	156
Zfp395	158
Pnoc	85
Elp3	3124
Gm600	1
Scara5	25
Pbk	169
Esco2	59
Ccdc25	1114
1110020C17Rik	7
Scara3	490
Gm20146	3
Clu	3578
Gulo	1
Adam2	1
Ephx2	133
Chrna2	16
Ptk2b	4250
Gm4583	16
1700001G11Rik	2
Trim35	6272
Stmn4	6477
Gm20174	0
Adra1a	162
Gm10032	1
Dpysl2	14170
Gm5464	3
Pnma2	2721
Bnip3l	2503
Ppp2r2a	3517
Ebf2	33
Gm6878	0
4930438E09Rik	1
Gm10860	0
Cdca2	74
Kctd9	133
Gnrh1	5
Dock5	346
Nefl	3774
Nefm	2068
A230070E04Rik	118
Adam7	5
Adamdec1	0
Adam28	0
Stc1	277
1700092C10Rik	0
Nkx2-6	0
Nkx3-1	32
Slc25a37	326
Synb	0
Gm16677	3
Entpd4	1
Gm16867	0
LOC100862072	3
LOC100862085	13
Gm20236	0
LOC100862375	68
Loxl2	149
Gm10002	0
R3hcc1	639
Chmp7	2848
Tnfrsf10b	26
Rhobtb2	2361
Pebp4	5
Egr3	614
Bin3	263
2610301G19Rik	2176
9930012K11Rik	52
Pdlim2	37
Sorbs3	286
Ppp3cc	698
Slc39a14	399
Piwil2	10
Polr3d	700
Mir320	0
Phyhip	3377
Bmp1	984
Sftpc	2
Lgi3	242
Reep4	58
Hr	863
Nudt18	403
Fam160b2	615
Epb4.9	5913
Fgf17	9
LOC100861616	0
Npm2	5
Xpo7	1876
Dok2	16
2410012E07Rik	0
Gfra2	1027
Gm4251	0
4930434J06Rik	0
LOC675947	0
Fndc3a	1754
Gm9199	3
Cysltr2	13
Rcbtb2	869
Rb1	1408
Mir687	0
Lpar6	97
Itm2b	5217
Gm20290	5
Med4	572
Nudt15	40
Sucla2	2431
LOC100503116	2
4933402J15Rik	1
Htr2a	321
Esd	1069
Lrch1	483
Gm10847	0
Gm4278	0
5031414D18Rik	10
Lrrc63	3
Lcp1	349
Gm15628	0
Cpb2	6
Zc3h13	2230
Siah3	68
Spert	0
4930564B18Rik	1
Cog3	665
Slc25a30	173
Gm4285	30
Tpt1	5923
Gm1974	1
Snora31	8
Gtf2f2	483
Gm9209	0
Kctd4	746
1200011I18Rik	1230
Nufip1	388
Tsc22d1	10507
Gm19597	109
4930444M15Rik	3
Serp2	1069
1700108F19Rik	1
9030625A04Rik	72
Ccdc122	11
Enox1	989
Gm10132	2
Gm6994	1
Gm1587	0
Dnajc15	193
Epsti1	10
Gm19301	0
AU021034	38
Mir1971	0
Tnfsf11	3
Akap11	5877
Dgkh	800
1300010F03Rik	649
Zfp957	0
LOC100861718	0
1190002H23Rik	120
Naa16	115
Mtrf1	129
Kbtbd7	1409
Gm5465	36
Wbp4	1313
Elf1	186
Sugt1	1308
Lect1	13
4930452G13Rik	10
Mir759	0
Pcdh8	1169
Gm10845	0
Olfm4	19
Pcdh17	4514
9630013A20Rik	31
4930529K09Rik	0
Diap3	104
Tdrd3	976
Pcdh20	461
Gm5088	13
4930474H20Rik	0
Pcdh9	3492
Gm19351	0
4921530L21Rik	2
Klhl1	592
Dach1	415
Mzt1	875
6720463M24Rik	68
Dis3	703
Pibf1	334
Klf5	228
Gm5958	0
Klf12	1177
1700110M21Rik	0
Tbc1d4	230
Gm19422	0
Commd6	220
Uchl3	902
Lmo7	2253
Kctd12	3711
Mir5130	0
4933432I03Rik	0
Irg1	0
Cln5	140
Fbxl3	1224
Mycbp2	8068
Scel	47
Slain1	1374
4921525B02Rik	10
Ednrb	3332
4930432J09Rik	1
D130079A08Rik	0
Pou4f1	2
Rnf219	581
D130009I18Rik	0
Gm17066	442
Rbm26	1116
Ndfip2	2235
5430440P10Rik	3
4930449E01Rik	1
9330188P03Rik	17
Spry2	917
Gm6219	0
Trim52	0
1700128A07Rik	0
Gm4663	0
Gm9324	0
Gm9325	0
Gm9326	0
Gm6232	0
Gm9328	0
Gm4664	0
Gm6234	0
Gm4666	0
Gm9327	0
Slitrk1	1729
Slitrk6	41
Gm6280	0
Slitrk5	2435
BC005512	0
4930524C18Rik	0
Mir17	0
Mir18	0
Mir19a	0
Mir20a	1
Mir19b-1	0
Mir17hg	22
Mir92-1	0
Gpc5	734
4930505G20Rik	0
Gpc6	658
Gm19845	0
Dct	18
Tgds	98
Gpr180	436
Sox21	286
Gm9376	0
1700044C05Rik	0
Abcc4	165
Cldn10	200
Dzip1	2847
Dnajc3	1177
Uggt2	729
Hs6st3	694
1700006F04Rik	0
Oxgr1	5
Mbnl2	924
Gm19909	0
Rap2a	4678
LOC100862014	0
Ipo5	5664
Farp1	5782
B930095G15Rik	2069
Stk24	1199
Slc15a1	21
Dock9	7646
Ubac2	421
Gpr18	2
Gpr183	17
Timm8a2	1
A330035P11Rik	18
Tm9sf2	2291
Clybl	128
1700108J01Rik	0
Gm5089	47
Zic5	53
2610035F20Rik	18
Zic2	281
Gm10837	0
Pcca	453
A2ld1	98
4930594M22Rik	15
Tmtc4	1198
AA536875	2
Nalcn	2267
Itgbl1	200
Fgf14	1154
1700024B18Rik	0
Sepp1	2748
Ccdc152	7
Ghr	140
Fbxo4	108
AW549877	1663
A630020A06	1
BC037032	41
Oxct1	13088
LOC100862317	1
Plcxd3	548
C6	1
Heatr7b2	1
C7	11
Card6	31
Rpl37	1742
Snord72	1
Prkaa1	771
Ttc33	692
Ptger4	74
5430437J10Rik	0
Dab2	745
C9	0
Fyb	65
Rictor	1161
Osmr	117
Lifr	975
Egflam	247
Gdnf	18
Wdr70	340
Gm7686	0
Nup155	856
2410089E03Rik	1264
Nipbl	2007
Slc1a3	10688
Ranbp3l	15
Ranbp3l-2	46
1110020G09Rik	654
Skp2	232
Lmbrd2	1324
LOC100505224	0
Ugt3a1	0
Ugt3a2	0
Capsl	25
Il7r	0
Spef2	19
Prlr	47
Agxt2	0
Dnajc21	279
Brix1	498
Rad1	137
LOC100862295	0
Ttc23l	0
Rai14	409
Gm10389	1
4930556M19Rik	11
Gm19276	1
C1qtnf3	2
Amacr	110
Slc45a2	10
Rxfp3	130
Adamts12	137
Tars	993
Npr3	410
Gm5144	2
1700047G03Rik	0
Sub1	5367
Zfr	6818
Mir1898	3
Gm2573	1
Mtmr12	389
Golph3	1652
Pdzd2	6456
LOC100862396	9
Gm17756	0
6030458C11Rik	796
Drosha	4359
Cdh6	911
Cdh9	577
4921515E04Rik	0
Cdh10	1659
Acot10	0
Cdh12	567
Gm5803	1
Cdh18	471
Gm2824	20
9230109A22Rik	1
LOC100862086	0
Basp1	26101
Gm5468	288
Myo10	990
Fam134b	1201
Zfp622	668
March11	125
Fbxl7	158
Gm6330	0
D130046C19Rik	0
Ank	4284
Tiaf2	0
Gm9948	5
Fam105b	380
Fam105a	294
Trio	5946
Gm20555	0
Dnahc5	281
Mir3964	0
Ctnnd2	9145
4930430F21Rik	0
Dap	137
Ankrd33b	76
Ropn1l	15
March6	10322
Cmbl	110
Cct5	4461
Fam173b	100
Tas2r119	0
0610007N19Rik	27
Snord123	0
Sema5a	1485
Sdc2	773
Pgcp	167
1700084J12Rik	0
4930592A05Rik	0
Tspyl5	1304
Mtdh	2396
LOC100503407	7
Laptm4b	336
Matn2	343
9430069I07Rik	0
Rpl30	1892
BC030476	1
Hrsp12	155
Pop1	241
Nipal2	106
4930413F20Rik	1
Kcns2	567
Stk3	418
Osr2	1
BC048602	0
Vps13b	1149
Mir599	0
Mir875	0
Cox6c	2143
Rgs22	30
Fbxo43	1
Polr2k	119
Spag1	136
Rnf19a	1065
Ankrd46	4487
Snx31	8
Pabpc1	11177
Ywhaz	19890
LOC100505062	3
Gm10384	2
LOC100862212	2
Zfp706	4268
Gm16136	1
Grhl2	7
Ncald	12792
Gm15941	0
4930447A16Rik	0
Rrm2b	810
Gm3362	26
Ubr5	3751
Gm19793	0
Odf1	0
Klf10	575
Azin1	10974
2310043O21Rik	0
Atp6v1c1	2998
Baalc	1973
Fzd6	298
Cthrc1	126
Slc25a32	214
Dcaf13	606
Rims2	2520
Tm7sf4	0
Dpys	1
Gm16291	2
Lrp12	1558
AU022793	2
9330182O14Rik	0
Gm16294	0
Zfpm2	712
Oxr1	2025
Gm19760	0
Abra	2
Angpt1	479
Gm17473	5
Rspo2	294
Eif3e	2389
Gm10373	0
Ttc35	905
Tmem74	338
Trhr	176
Nudcd1	456
Eny2	1424
Pkhd1l1	6
Ebag9	363
Sybu	6175
2310069G16Rik	53
A930017M01Rik	280
Gm5471	0
Kcnv1	1998
1700022A22Rik	0
4930523O13Rik	0
4930548G14Rik	0
Csmd3	662
Trps1	504
Mir1907	1
Gm19303	0
Eif3h	2614
Utp23	227
Rad21	3371
Aard	45
Slc30a8	2
Gm10020	15
Med30	350
Ext1	1367
Gm19551	0
Samd12	316
Mir28c	1
Gm7489	0
Tnfrsf11b	48
Gm5215	0
Colec10	3
Mal2	2398
Nov	3561
Enpp2	2116
LOC100862169	0
Taf2	1125
Dscc1	6
Gm9920	1
Deptor	128
Col14a1	117
1700040F17Rik	0
Mrpl13	407
Mtbp	61
Sntb1	63
Has2	71
Has2as	1
Slc22a22	0
Zhx2	432
9330154K18Rik	4
Derl1	395
Gm20184	0
Wdr67	92
Fam83a	2
9130401M01Rik	494
Zhx1	2622
Atad2	154
Wdyhv1	89
Fbxo32	247
Klhl38	7
Anxa13	3
D15Ertd621e	2100
Fer1l6	2
Tmem65	4353
Gm5959	0
Trmt12	201
Rnf139	954
Tatdn1	201
Gm19347	1
Ndufb9	1237
Mtss1	4915
Zfp572	8
Sqle	6095
E430025E21Rik	1741
Nsmce2	455
Trib1	330
Gm19510	1
4933412E24Rik	0
Fam84b	780
9930014A18Rik	353
A1bg	0
D030024E09Rik	0
Myc	757
Pvt1	386
H2afy3	0
LOC432958	0
4930449C09Rik	0
Gsdmc	1
1700065I16Rik	0
Gsdmc2	0
Gsdmcl1	0
Gsdmc3	0
Gsdmcl2	0
Gsdmc4	0
Gsdmcl-ps	0
Fam49b	5871
LOC100861767	0
Asap1	2762
9130004J05Rik	0
Adcy8	824
Efr3a	1496
Oc90	1
Hhla1	0
Kcnq3	1729
Lrrc6	34
Tmem71	9
Phf20l1	1054
Tg	16
Sla	4770
Wisp1	23
Ndrg1	1839
Gm2895	22
St3gal1	2199
1700012I11Rik	0
Zfat	190
Mir30b	0
Mir30d	1
Khdrbs3	4172
4930573C08Rik	0
Gm19782	0
Fam135b	363
Col22a1	166
Gm19794	0
Kcnk9	424
Trappc9	1368
Peg13	5969
Gm3150	0
Chrac1	134
Eif2c2	2411
LOC100861801	0
Ptk2	2241
Mir151	0
Gm10362	1
Dennd3	182
Slc45a4	1213
1700010B13Rik	0
Gpr20	1
Ptp4a3	1439
Gm628	16
Gm3244	2
Gm19859	26
Bai1	7622
1700016M24Rik	0
Arc	206
Jrk	207
4933427E11Rik	4
Psca	0
4930572J05Rik	181
Slurp1	0
Lypd2	19
2300005B03Rik	0
Lynx1	2070
Ly6d	2
D730001G18Rik	1
Ly6k	0
Gml	0
Hemt1	0
Cyp11b1	0
Cyp11b2	0
2010109I03Rik	0
Ly6e	1709
Ly6i	0
Ly6a	25
Ly6c1	70
Ly6c2	0
I830127L07Rik	1
Ly6g	0
BC025446	0
Ly6f	0
Gm3142	0
9030619P08Rik	0
Ly6h	2794
Gpihbp1	3
Zfp41	808
Gm19937	7
2810039B14Rik	37
Top1mt	289
Rhpn1	86
Mafa	9
Zc3h3	210
LOC100861886	0
Gsdmd	21
LOC223645	3
Naprt1	61
Eef1d	1742
Tigd5	211
Pycrl	318
Tsta3	521
Zfp623	342
Zfp707	201
2410075B13Rik	133
Mapk15	253
Fam83h	67
K230010J24Rik	11
Scrib	1161
Puf60	2384
Nrbp2	3776
Eppk1	5
BC024139	169
Gm19945	0
Plec	1923
Mir1942	0
Parp10	54
Grina	4236
Gm10872	0
Spatc1	0
Mir3079	0
Gm10345	15
Oplah	269
Exosc4	309
Gpaa1	706
Cyc1	2029
Sharpin	498
Maf1	1072
Fam203a	207
Tssk5	0
Heatr7a	848
Bop1	1289
Scx	12
Hsf1	441
Dgat1	326
Scrt1	2644
Gm8140	0
Fbxl6	442
Gpr172b	356
Adck5	173
Cpsf1	1562
Slc39a4	9
Vps28	1285
Tonsl	213
Cyhr1	1419
Kifc2	4369
LOC100861904	0
Foxh1	1
Ppp1r16a	1272
Gpt	100
Mfsd3	67
Recql4	51
Lrrc14	413
Lrrc24	382
C030006K11Rik	126
Arhgap39	2192
Zfp251	1987
Zfp7	242
Commd5	166
Rpl8	5673
Zfp647	243
1110038F14Rik	233
Mb	6
Apol6	0
Rbfox2	11000
Gm3787	0
Apol7a	10
Apol9a	9
Apol7b	3
Apol10a	0
Apol11a	0
Apol7c	0
1700025B11Rik	0
Apol10b	3
Gm8221	0
Apol11b	2
Apol7e	0
Apol9b	1
Apol8	6
Myh9	1582
Txn2	1342
Foxred2	600
Eif3d	1202
Gm17638	32
Cacng2	1528
Ift27	318
LOC100861922	0
Pvalb	1
Ncf4	12
Csf2rb2	12
Csf2rb	30
Gm20024	0
1700061J05Rik	2
Tst	413
Mpst	748
Kctd17	1941
Tmprss6	1
Il2rb	3
C1qtnf6	439
Sstr3	274
Rac2	44
Cyth4	127
Elfn2	1972
Mfng	79
Card10	97
Cdc42ep1	210
Lgals2	0
Gga1	1139
Gm20044	0
Gm10866	0
Sh3bp1	49
Pdxp	2203
Lgals1	172
Nol12	432
Triobp	2125
Gm10865	1
Gm17753	10
H1f0	1891
Gcat	178
Galr3	2
Ankrd54	306
Eif3l	2267
Micall1	2497
1700088E04Rik	19
Polr2f	577
Sox10	489
Gm10863	7
Gm10864	0
Pick1	912
Slc16a8	60
Baiap2l2	131
Pla2g6	311
Maff	20
Tmem184b	1136
Mir1943	0
Csnk1e	5041
Gm16059	2
Kcnj4	1195
Kdelr3	26
Ddx17	8479
Dmc1	11
4933432B09Rik	128
Cby1	766
Tomm22	1325
Josd1	1374
Gtpbp1	1611
Sun2	461
Gm16576	9
Dnalc4	416
Npcd	2
Nptxr	273
Cbx6	5727
Gm10856	0
D730005E14Rik	0
Apobec3	60
Cbx7	71
Pdgfb	732
Rpl3	8090
Snord83b	1
Snord43	0
Syngr1	9849
Tab1	553
Mgat3	4204
Smcr7l	896
Atf4	1498
LOC100861991	0
Rps19bp1	314
Cacna1i	3329
Enthd1	9
Grap2	26
Fam83f	8
A430088P11Rik	0
Tnrc6b	2587
Mir5113	0
Adsl	579
Sgsm3	1042
Mkl1	1011
4930483J18Rik	2
Mchr1	144
8430426J06Rik	2
Slc25a17	1199
St13	4000
Xpnpep3	242
Dnajb7	4
Rbx1	2197
Gm5218	0
Ep300	1616
L3mbtl2	1070
Chadl	317
Rangap1	5934
Zc3h7b	10254
Gm17597	5
Tef	2643
Tob2	648
Phf5a	486
Aco2	7988
Polr3h	544
Csdc2	4502
Pmm1	1461
1700029P11Rik	0
Pppde2	2145
Xrcc6	375
Nhp2l1	1502
4930407I10Rik	0
Mei1	5
Ccdc134	138
Srebf2	5790
Mir33	0
AI848285	28
Tnfrsf13c	10
Cenpm	48
1500009C09Rik	902
Sept3	18621
Wbp2nl	4
Naga	271
Fam109b	31
1500032L24Rik	891
Ndufa6	186
LOC100862061	8
Cyp2d22	80
Cyp2d11	0
Cyp2d10	0
Cyp2d9	0
Gm5806	0
Cyp2d12	0
Cyp2d34	0
Cyp2d13	0
Cyp2d37-ps	0
Cyp2d40	0
Cyp2d26	0
Tcf20	3432
Tbrg3	0
Gm20324	2
Mir3080	0
AW121686	53
Nfam1	59
Serhl	65
Rrp7a	1566
Poldip3	1793
Rnu12	0
Cyb5r3	2011
LOC100504676	6
A4galt	34
Arfgap3	523
1700001L05Rik	93
Pacsin2	481
Ttll1	1348
Bik	0
Mcat	345
Tspo	22
Ttll12	1171
Scube1	2021
Mpped1	12155
Efcab6	292
Sult4a1	4906
Pnpla5	1
Pnpla3	167
Samm50	1322
Parvb	753
Parvg	50
1810041L15Rik	1377
Ldoc1l	2703
Prr5	195
Gm20556	0
Arhgap8	6
Phf21b	140
Nup50	1164
5031439G07Rik	5900
Mir1249	13
Upk3a	2
Fam118a	451
Smc1b	9
Gm10923	7
Ribc2	3
Gm19277	0
Fbln1	372
LOC100861793	74
Atxn10	7091
7530416G11Rik	0
Gm4825	1
Wnt7b	1438
AU022754	43
Mirlet7c-2	3
Mirlet7b	12
Ppara	80
2210021J22Rik	89
Pkdrej	8
Ttc38	101
Gtse1	75
Trmu	218
Celsr1	199
Gramd4	1551
Cerk	1170
Tbc1d22a	453
Fam19a5	1505
B230214G05	1
Zdhhc25	0
Brd1	1391
Zbed4	338
Alg12	121
Creld2	342
Pim3	702
LOC100502684	18
Ttll8	26
Mlc1	1905
Gm8702	0
Mov10l1	7
Panx2	1326
1810021B22Rik	49
Trabd	432
1300018J18Rik	174
Tubgcp6	742
Hdac10	486
Mapk12	49
Mapk11	575
Plxnb2	2649
Fam116b	853
Ppp6r2	2023
Sbf1	4423
Adm2	0
Miox	0
Lmf2	486
Ncaph2	1552
Sco2	0
Tymp	36
Odf3b	10
Klhdc7b	0
Syce3	0
Cpt1b	1
BC090627	0
Chkb	15
Mapk8ip2	5023
Arsa	743
C230037L18Rik	19
Shank3	4673
Acr	17
Rabl2	614
Gm19378	360
Syt10	146
Alg10b	1796
Gm10839	0
Cpne8	1323
Spn-ps	2
Kif21a	2728
Gm7167	0
Abcd2	770
CN725425	4
Slc2a13	1582
Lrrk2	430
Muc19	0
Smgc	0
Cntn1	19499
Pdzrn4	274
4930588J15Rik	0
Gxylt1	426
Yaf2	1478
Zcrb1	683
Pphln1	1237
Prickle1	1679
Gm19442	0
9430014N10Rik	0
