Geneid	count
Dlgap5	79.00
Dlk1	23.00
Dlk2	338.00
Dll1	329.00
Dll3	87.00
Dll4	132.35
Dlst	2999.12
Dlx1	1168.54
Dlx1as	964.46
Dlx2	381.00
Dlx3	2.00
Dlx4	9.00
Dlx5	184.00
Dlx6	99.00
Dlx6as1	417.00
Dlx6as2	0.00
Dmap1	520.00
Dmbt1	1.00
Dmbx1	19.00
Dmc1	14.00
Dmd	993.00
Dmgdh	8.00
Dmkn	36.00
Dmp1	9.00
Dmpk	80.00
Dmrt1	0.00
Dmrt2	85.00
Dmrt3	14.00
Dmrta1	36.00
Dmrta2	82.00
Dmrtb1	69.00
Dmrtc1a	12.00
Dmrtc1b	0.00
Dmrtc1c1	0.00
Dmrtc1c2	0.00
Dmrtc2	0.00
Dmtf1	1347.00
Dmwd	2718.00
Dmxl1	930.00
Dmxl2	4980.00
Dna2	58.00
Dnahc1	79.00
Dnahc10	64.00
Dnahc11	64.92
Dnahc12	41.00
Dnahc14	14.00
Dnahc17	12.00
Dnahc2	209.00
Dnahc3	49.00
Dnahc5	224.00
Dnahc6	115.00
Dnahc7a	17.38
Dnahc7b	130.68
Dnahc7c	40.94
Dnahc8	77.25
Dnahc9	198.00
Dnaic1	38.00
Dnaic2	64.00
Dnaja1	10947.11
Dnaja2	3432.00
Dnaja3	1096.00
Dnaja4	345.00
Dnajb1	1304.00
Dnajb11	1427.00
Dnajb12	578.00
Dnajb13	18.00
Dnajb14	368.00
Dnajb2	704.00
Dnajb3	59.00
Dnajb4	911.00
Dnajb5	2153.00
Dnajb6	4220.00
Dnajb7	0.00
Dnajb8	0.00
Dnajb9	483.00
Dnajc1	432.96
Dnajc10	2071.00
Dnajc11	1765.00
Dnajc12	61.00
Dnajc13	1906.00
Dnajc14	1457.30
Dnajc15	181.00
Dnajc16	598.00
Dnajc17	217.00
Dnajc18	2024.00
Dnajc19	266.99
Dnajc2	1118.00
Dnajc21	268.00
Dnajc22	0.00
Dnajc24	106.00
Dnajc25	123.00
Dnajc27	1435.00
Dnajc28	98.00
Dnajc3	1021.00
Dnajc30	548.70
Dnajc4	54.00
Dnajc5	9324.56
Dnajc5b	6.00
Dnajc5g	0.00
Dnajc6	5984.35
Dnajc7	3942.00
Dnajc8	1387.00
Dnajc9	718.00
Dnalc1	2441.00
Dnalc4	497.00
Dnali1	76.00
Dnase1	0.00
Dnase1l1	12.00
Dnase1l2	31.00
Dnase1l3	3.00
Dnase2a	40.00
Dnase2b	0.00
Dnd1	10.00
Dner	8385.00
Dnlz	653.37
Dnm1	5651.66
Dnm1l	4915.00
Dnm2	1345.47
Dnm3	3554.87
Dnm3os	6.00
Dnmbp	180.00
Dnmt1	2533.00
Dnmt3a	5654.55
Dnmt3b	33.00
Dnmt3l	1.00
Dnpep	991.00
Dntt	1.00
Dnttip1	377.00
Dnttip2	739.00
Doc2a	1456.50
Doc2b	2815.00
Doc2g	54.00
Dock1	552.00
Dock10	186.00
Dock11	578.00
Dock2	41.00
Dock2-2	11.00
Dock3	5348.90
Dock4	1347.00
Dock5	171.00
Dock6	429.00
Dock7	2202.00
Dock8	67.00
Dock9	6119.00
Dohh	485.00
Dok1	20.00
Dok2	9.00
Dok3	32.00
Dok4	3690.22
Dok5	1887.00
Dok6	281.00
Dok7	88.00
Dolk	362.00
Dolpp1	546.00
Dom3z	251.00
Donson	327.00
Dopey1	1111.86
Dopey2	1993.00
Dos	4300.00
Dot1l	1035.00
Doxl2	0.00
Dpagt1	368.00
Dpcd	407.00
Dpcr1	2.00
Dpep1	0.00
Dpep2	0.00
Dpep3	0.00
Dpf1	2466.02
Dpf2	815.00
Dpf3	41.00
Dph1	169.43
Dph2	252.01
Dph3	789.00
Dph5	203.00
Dpm1	491.00
Dpm2	586.00
Dpm3	62.00
Dpp10	2720.01
Dpp3	1322.00
Dpp4	122.00
Dpp6	4886.00
Dpp7	98.00
Dpp8	4047.00
Dpp9	994.00
Dppa1	0.00
Dppa2	2.00
Dppa3	0.00
Dppa4	0.00
Dppa5a	8.00
Dpt	0.00
Dpy19l1	1240.00
Dpy19l2	21.00
Dpy19l3	1383.00
Dpy19l4	227.00
Dpy30	562.00
Dpyd	123.00
Dpys	0.00
Dpysl2	10973.84
Dpysl3	28211.15
Dpysl4	2722.00
Dpysl5	30677.90
Dqx1	3.00
Dr1	910.00
Dram1	29.00
Dram2	639.00
Drap1	1566.00
Drd1a	468.00
Drd2	118.00
Drd3	0.00
Drd4	6.00
Drd5	25.00
Drg1	1576.00
Drg2	913.00
Drosha	4283.00
Drp2	1574.00
Dsc1	15.00
Dsc2	35.00
Dsc3	148.00
Dscam	2266.01
Dscaml1	1292.00
Dscc1	5.00
Dscr3	857.00
Dse	243.00
Dsel	605.00
Dsg1a	0.00
Dsg1b	3.00
Dsg1c	4.00
Dsg2	61.00
Dsg3	0.00
Dsg4	0.00
Dsn1	117.00
Dsp	55.00
Dspp	0.00
Dst	7114.40
Dstn	7574.00
Dstyk	889.00
Dtd1	651.00
Dtl	178.00
Dtna	1593.00
Dtnb	562.00
Dtnbp1	835.00
Dtwd1	158.00
Dtwd2	85.00
Dtx1	3786.00
Dtx2	225.00
Dtx3	2561.00
Dtx3l	74.84
Dtx4	5302.97
Dtymk	477.00
Dub1	0.00
Dub1a	0.00
Dub2a	0.00
Dub3	0.00
Duox1	21.00
Duox2	5.00
Duoxa1	4.00
Duoxa2	4.00
Dupd1	1.00
Dus1l	379.00
Dus2l	199.00
Dus3l	945.00
Dus4l	128.00
Dusp1	238.00
Dusp10	70.00
Dusp11	2230.00
Dusp12	240.00
Dusp13	1.00
Dusp14	153.00
Dusp15	295.00
Dusp16	201.00
Dusp18	1476.02
Dusp19	193.00
Dusp2	115.00
Dusp21	0.00
Dusp22	327.00
Dusp23	102.00
Dusp26	1690.00
Dusp27	17.00
Dusp28	111.00
Dusp3	1870.00
Dusp4	473.00
Dusp5	28.00
Dusp6	809.00
Dusp7	1195.00
Dusp8	5301.00
Dusp9	1.00
Dut	571.00
Duxbl	25.10
Dvl1	1269.00
Dvl2	303.59
Dvl3	1362.00
Dydc1	1.00
Dydc2	1.00
Dym	1160.00
Dync1h1	14304.00
Dync1i1	4773.93
Dync1i2	6124.00
Dync1li1	2504.00
Dync1li2	3953.00
Dync2h1	592.00
Dync2li1	416.00
Dynll1	5422.00
Dynll2	7293.00
Dynlrb1	3131.00
Dynlrb2	43.00
Dynlt1a	584.15
Dynlt1b	1870.27
Dynlt1c	531.01
Dynlt1f	219.56
Dynlt3	1276.00
Dyrk1a	3176.00
Dyrk1b	258.00
Dyrk2	1174.00
Dyrk3	276.00
Dyrk4	2.00
Dysf	97.00
Dytn	1.00
Dyx1c1	49.00
Dzip1	2540.00
Dzip1l	312.00
Dzip3	2309.00
E030002O03Rik	0.00
E030003E18Rik	11.00
E030010A14Rik	33.49
E030010N08Rik	78.00
E030011O05Rik	7.00
E030013I19Rik	16.00
E030018B13Rik	0.00
E030019B06Rik	17.00
E030019B13Rik	9.00
E030024N20Rik	2.01
E030025P04Rik	1.00
E030030I06Rik	1.00
E030042O20Rik	3.00
E030044B06Rik	0.00
E030046B03Rik	6.00
E030047D23Rik	44.00
E130003G02Rik	26.50
E130006D01Rik	40.00
E130008D07Rik	341.00
E130012A19Rik	174.00
E130018N17Rik	1.00
E130018O15Rik	0.00
E130102H24Rik	38.00
E130112N10Rik	1.00
E130114P18Rik	73.00
E130201H02Rik	16.00
E130203B14Rik	95.00
E130215H24Rik	9.00
E130218I03Rik	1.17
E130303B06Rik	139.00
E130304F04Rik	561.00
E130304I02Rik	1.03
E130306D19Rik	26.00
E130307A14Rik	446.00
E130308A19Rik	263.00
E130309D02Rik	377.00
E130309D14Rik	662.00
E130309F12Rik	2700.00
E130310I04Rik	2.00
E130311K13Rik	162.00
E130317F20Rik	169.00
E230001N04Rik	16.00
E230008N13Rik	21.00
E230008O15Rik	1.00
E230013L22Rik	1.00
E230015B07Rik	1.05
E230015J15Rik	0.00
E230016K23Rik	5.00
E230016M11Rik	17.66
E230019M04Rik	6.00
E230025N22Rik	0.00
E230028L10Rik	1.00
E230029C05Rik	3.00
E2f1	284.10
E2f2	62.00
E2f3	768.00
E2f4	482.00
E2f5	170.00
E2f6	391.00
E2f7	82.00
E2f8	71.00
E330009D11	0.00
E330009J07Rik	176.00
E330011O21Rik	2.00
E330012B07Rik	1.00
E330013P04Rik	9.00
E330013P06	4.00
E330014E10Rik	0.00
E330016A19Rik	39.00
E330017A01Rik	0.00
E330017L17Rik	0.00
E330020D12Rik	0.00
E330021D16Rik	2.00
E330023G01	0.00
E330027M22Rik	0.00
E330033B04Rik	24.00
E330033L03	0.00
E330034G19Rik	0.00
E430002N23Rik	10.00
E430016F16Rik	0.00
E430018J23Rik	70.00
E430024P14Rik	3.05
E430025E21Rik	1722.00
E4f1	306.00
E530001F21Rik	6.00
E530001K10Rik	119.00
E530011L22Rik	87.09
EU599041	0.00
Eaf1	379.00
Eaf2	3.00
Eapp	661.00
Ear1	0.00
Ear10	0.00
Ear11	1.00
Ear14	0.00
Ear2	2.00
Ear4	0.00
Ear5	0.00
Ear6	0.00
Ears2	90.00
Ebag9	267.00
Ebf1	133.00
Ebf2	29.00
Ebf3	87.00
Ebf4	211.00
Ebi3	55.00
Ebna1bp2	1163.13
Ebp	214.21
Ebpl	212.00
Ecd	962.00
Ece1	844.00
Ece2	203.00
Ecel1	114.00
Ech1	533.00
Echdc1	291.08
Echdc2	121.00
Echdc3	4.00
Echs1	867.00
Eci1	99.00
Eci2	735.00
Eci3	2.00
Ecm1	67.00
Ecm2	34.00
Ecscr	58.00
Ecsit	681.00
Ect2	151.00
Ect2l	5.00
Eda	384.00
Eda2r	34.00
Edar	11.00
Edaradd	136.00
Edc3	783.00
Edc4	1061.00
Eddm3b	0.00
Edem1	1130.00
Edem2	421.00
Edem3	1917.00
Edf1	1303.00
Edil3	1875.00
Edn1	14.00
Edn2	0.00
Edn3	96.00
Ednra	151.00
Ednrb	2391.00
Eea1	822.00
Eed	341.00
Eef1a1	100991.78
Eef1a2	7934.00
Eef1b2	4333.00
Eef1d	1832.00
Eef1e1	927.00
Eef1g	8370.00
Eef2	37482.77
Eef2k	2039.00
Eefsec	458.00
Eepd1	363.00
Efcab1	97.00
Efcab10	23.00
Efcab2	142.00
Efcab3	1.00
Efcab4a	32.00
Efcab4b	7.00
Efcab5	98.00
Efcab6	237.00
Efcab7	31.00
Efcab8	0.00
Efcab9	2.00
Efemp1	81.00
Efemp2	246.00
Efha1	997.00
Efha2	994.00
Efhb	23.00
Efhc1	64.00
Efhc2	88.00
Efhd1	77.00
Efhd2	784.00
Efna1	77.00
Efna2	571.00
Efna3	799.99
Efna4	82.00
Efna5	840.00
Efnb1	619.00
Efnb2	3416.43
Efnb3	6695.00
Efr3a	1236.99
Efr3b	5097.00
Efs	322.00
Eftud1	414.00
Eftud2	2215.00
Egf	24.00
Egfem1	88.00
Egfl6	57.00
Egfl7	212.00
Egfl8	27.00
Egflam	192.00
Egfr	469.00
Egln1	2210.95
Egln2	1361.00
Egln3	472.00
Egr1	524.00
Egr2	78.00
Egr3	353.00
Egr4	111.00
Ehbp1	2354.00
Ehbp1l1	1012.00
Ehd1	1953.00
Ehd2	162.00
Ehd3	1698.00
Ehd4	202.00
Ehf	1.00
Ehhadh	42.00
Ehmt1	1634.00
Ehmt2	4462.00
Ei24	3049.93
Eid1	10561.00
Eid2	1237.00
Eid2b	926.00
Eid3	0.00
Eif1	6634.00
Eif1a	1260.00
Eif1ad	578.00
Eif1ax	1738.00
Eif1b	2392.00
Eif2a	1137.00
Eif2ak1	1684.00
Eif2ak2	151.00
Eif2ak3	648.00
Eif2ak4	469.00
Eif2b1	749.00
Eif2b2	612.01
Eif2b3	418.00
Eif2b4	790.00
Eif2b5	1557.00
Eif2c1	4353.59
Eif2c2	1759.00
Eif2c3	226.41
Eif2c4	412.00
Eif2c5	0.00
Eif2d	642.00
Eif2s1	1538.00
Eif2s2	3690.53
Eif2s3x	5616.13
Eif2s3y	973.00
Eif3a	6774.01
Eif3b	3860.00
Eif3c	5137.00
Eif3d	2249.94
Eif3e	2843.00
Eif3f	4058.00
Eif3g	1497.00
Eif3h	3183.00
Eif3i	1471.00
Eif3j	1425.00
Eif3k	1602.00
Eif3l	2545.00
Eif3m	1511.00
Eif4a1	14700.00
Eif4a2	10048.12
Eif4a3	1478.00
Eif4b	7137.94
Eif4e	2787.00
Eif4e1b	1.00
Eif4e2	1956.00
Eif4e3	272.00
Eif4ebp1	57.00
Eif4ebp2	753.00
Eif4ebp3	46.00
Eif4enif1	1701.00
Eif4g1	9375.00
Eif4g2	41734.07
Eif4g3	7075.00
Eif4h	6849.00
Eif5	7276.48
Eif5a	7928.10
Eif5a2	745.00
Eif5b	2794.35
Eif6	893.00
Elac1	417.00
Elac2	612.00
Elane	0.00
Elavl1	2377.00
Elavl2	3095.00
Elavl3	14456.67
Elavl4	3494.00
Elf1	153.00
Elf2	698.99
Elf3	2.00
Elf4	45.00
Elf5	4.00
Elfn1	744.00
Elfn2	1425.00
Elk1	1001.00
Elk3	374.00
Elk4	388.00
Ell	354.00
Ell2	138.00
Ell3	36.00
Elmo1	1886.00
Elmo2	2218.00
Elmo3	25.00
Elmod1	3641.48
Elmod2	411.00
Elmod3	278.00
Eln	943.00
Elof1	590.00
Elovl1	171.00
Elovl2	1519.99
Elovl3	0.00
Elovl4	2044.00
Elovl5	1548.25
Elovl6	2537.00
Elovl7	171.00
Elp2	2407.00
Elp3	3274.00
Elp4	545.00
Eltd1	409.00
Emb	161.00
Emcn	80.00
Emd	837.00
Eme1	22.34
Eme2	94.00
Emg1	572.91
Emid1	540.00
Emid2	519.00
Emilin1	114.00
Emilin2	88.00
Emilin3	11.00
Eml1	2192.96
Eml2	1659.00
Eml3	173.00
Eml4	1919.00
Eml5	893.43
Eml6	524.85
Emp1	262.00
Emp2	915.00
Emp3	39.00
Emr1	138.00
Emr4	3.00
Emx1	403.00
Emx2	283.17
Emx2os	53.00
En1	2.00
En2	2.00
Enah	2082.00
Enam	1.00
Enc1	29363.99
Endod1	1138.00
Endog	102.23
Endou	4.00
Eng	625.00
Engase	155.00
Enho	750.00
Enkur	81.00
Eno1	5166.99
Eno2	3331.02
Eno3	71.00
Eno4	34.00
Enoph1	978.00
Enox	41.00
Enox1	891.86
Enox2	309.00
Enpep	36.00
Enpp1	74.00
Enpp2	1580.00
Enpp3	40.00
Enpp4	307.00
Enpp5	2257.00
Enpp6	23.00
Enpp7	0.00
Ensa	2896.00
Enthd1	2.00
Entpd1	257.00
Entpd2	155.00
Entpd3	213.00
Entpd4	566.32
Entpd5	620.00
Entpd6	1253.00
Entpd7	433.55
Entpd8	0.00
Eny2	1447.00
Eomes	104.00
Ep300	1466.00
Ep400	2158.00
Epas1	1539.00
Epb4.1	2410.00
Epb4.1l1	9788.01
Epb4.1l2	1336.00
Epb4.1l3	1860.00
Epb4.1l4a	421.00
Epb4.1l4b	57.00
Epb4.1l5	302.00
Epb4.2	1.00
Epb4.9	4568.76
Epc1	1704.00
Epc2	1492.00
Epcam	9.00
Epdr1	532.00
Epgn	4.00
Epha1	4.00
Epha10	256.00
Epha2	31.00
Epha3	664.00
Epha4	5660.00
Epha5	3664.56
Epha6	388.00
Epha7	2204.00
Epha8	791.00
Ephb1	1775.80
Ephb2	2365.00
Ephb3	394.00
Ephb4	228.00
Ephb6	2128.00
Ephx1	138.00
Ephx2	102.00
Ephx3	1.00
Ephx4	239.00
Epm2a	152.00
Epm2aip1	3900.01
Epn1	5400.00
Epn2	2576.00
Epn3	69.00
Epo	0.00
Epor	16.00
Eppk1	22.56
Eprs	3715.98
Eps15	2859.96
Eps15l1	990.00
Eps8	761.00
Eps8l1	38.00
Eps8l2	11.00
Eps8l3	1.13
Epsti1	6.00
Ept1	2338.00
Epx	12.00
Epyc	10.00
Eral1	330.00
Erap1	171.00
Eras	0.00
Erbb2	143.00
Erbb2ip	1252.00
Erbb3	13.00
Erbb4	613.00
Erc1	6468.00
Erc2	6679.00
Ercc1	385.00
Ercc2	690.32
Ercc3	971.90
Ercc4	539.00
Ercc5	631.00
Ercc6	576.00
Ercc6l	48.00
Ercc8	475.00
Erdr1	0.00
Ereg	0.00
Erf	666.00
Erg	104.00
Ergic1	4504.00
Ergic2	1248.53
Ergic3	1745.00
Erh	2421.00
Eri1	651.00
Eri2	319.70
Eri3	3337.00
Erich1	133.00
Erlec1	670.00
Erlin1	607.00
Erlin2	2256.96
Ermap	10.00
Ermn	31.00
Ermp1	904.00
Ern1	126.00
Ern2	5.00
Ero1l	587.00
Ero1lb	216.00
Erp27	6.00
Erp29	1597.00
Erp44	869.00
Errfi1	388.00
Erv3	1.00
Esam	425.00
Esco1	378.00
Esco2	79.00
Esd	1150.00
Esf1	712.00
Esm1	12.00
Esp24	0.00
Esp3	0.00
Esp38	0.00
Espl1	82.00
Espn	5.00
Espnl	1.00
Esr1	84.00
Esr2	4.00
Esrp1	0.00
Esrp2	3.00
Esrra	278.00
Esrrb	18.00
Esrrg	518.00
Esx1	0.00
Esyt1	249.00
Esyt2	1197.00
Esyt3	58.00
Etaa1	317.00
Etd	0.00
Etf1	2933.03
Etfa	599.00
Etfb	304.00
Etfdh	634.00
Ethe1	213.00
Etl4	667.00
Etnk1	4569.00
Etnk2	120.00
Etohd2	15.69
Etohi1	85.84
Etos1	0.00
Ets1	764.00
Ets2	974.00
Etv1	1245.28
Etv2	0.00
Etv3	381.00
Etv3l	0.00
Etv4	337.00
Etv5	1281.89
Etv6	846.00
Evc	115.00
Evc2	87.00
Evi2a	30.00
Evi2b	14.00
Evi5	1638.00
Evi5l	1079.00
Evl	7436.95
Evpl	36.00
Evx1	0.00
Evx2	0.00
Ewsr1	4027.00
Exd1	40.00
Exd2	788.00
Exo1	55.00
Exoc1	1474.00
Exoc2	1630.00
Exoc3	2710.00
Exoc3l	41.90
Exoc3l2	4.00
Exoc4	1676.00
Exoc5	2554.86
Exoc6	1385.00
Exoc6b	2679.00
Exoc7	1718.00
Exoc8	1109.02
Exog	890.00
Exosc1	319.00
Exosc10	1222.00
Exosc2	369.00
Exosc3	111.00
Exosc4	375.00
Exosc5	93.00
Exosc6	191.58
Exosc7	294.00
Exosc8	356.00
Exosc9	901.40
Exph5	40.00
Expi	3.00
Ext1	1471.00
Ext2	1349.00
Extl1	150.00
Extl2	990.00
Extl3	3883.00
Eya1	207.00
Eya2	108.00
Eya3	682.00
Eya4	67.00
Ezh1	763.00
Ezh2	535.00
Ezr	862.00
F10	1.00
F11	1.00
F11r	148.00
F12	2.00
F13a1	127.00
F13b	0.00
F2	0.00
F2r	517.00
F2rl1	5.00
F2rl2	26.00
F2rl3	1.00
F3	210.00
F420014N23Rik	10.00
F5	29.00
F530104D19Rik	1.00
F630028O10Rik	0.00
F630040K05Rik	2.00
F630042J09Rik	12.00
F630043A04Rik	96.00
F630110N24Rik	242.00
F630111L10Rik	3.00
F630206G17Rik	1.00
F7	0.00
F730016J06Rik	8.00
F730035M05Rik	0.00
F730035P03Rik	0.00
F730043M19Rik	111.00
F8	47.00
F830002L21Rik	0.00
F830005K03Rik	0.00
F830016B08Rik	2.00
F830045P16Rik	0.00
F830208F22Rik	3.00
F8a	184.00
F9	0.00
F930015N05Rik	18.43
Fa2h	15.00
Faah	948.00
Fabp1	0.00
Fabp12	0.00
Fabp2	0.00
Fabp3	1625.00
Fabp4	1.00
Fabp5	6139.85
Fabp6	0.00
Fabp7	9951.00
Fabp9	0.00
Fadd	120.79
Fads1	4513.00
Fads2	4214.00
Fads3	1270.00
Fads6	28.00
Faf1	1754.00
Faf2	1228.11
Fah	235.00
Fahd1	154.00
Fahd2a	111.00
Faim	418.00
Faim2	1706.00
Faim3	1.00
Fam100a	923.07
Fam100b	631.57
Fam101a	24.00
Fam101b	957.02
Fam102a	588.00
Fam102b	4100.00
Fam103a1	1292.98
Fam105a	192.00
Fam105b	428.00
Fam107a	151.00
Fam107b	777.00
Fam108a	1418.00
Fam108b	979.00
Fam108c	2079.00
Fam109a	413.00
Fam109b	23.00
Fam110a	313.00
Fam110b	1205.00
Fam110c	1.00
Fam111a	224.00
Fam113a	298.00
Fam113b	71.00
Fam114a1	140.00
Fam114a2	792.00
Fam115a	4803.00
Fam115c	50.00
Fam115e	0.00
Fam116a	510.00
Fam116b	751.00
Fam117a	64.00
Fam117b	3487.89
Fam118a	426.00
Fam118b	433.00
Fam120a	2407.00
Fam120b	1577.00
Fam120c	1416.00
Fam122a	351.00
Fam122b	66.00
Fam122c	0.00
Fam123a	782.00
Fam123b	1406.00
Fam123c	1623.00
Fam124a	3192.00
Fam124b	30.00
Fam125a	243.00
Fam125b	7153.00
Fam126a	2465.00
Fam126b	850.00
Fam129a	79.00
Fam129b	1432.00
Fam129c	29.00
Fam131a	2250.00
Fam131b	4015.00
Fam131c	660.00
Fam132a	45.00
Fam132b	3.00
Fam133b	612.00
Fam134a	3060.00
Fam134b	787.00
Fam134c	1456.00
Fam135a	930.00
Fam135b	277.00
Fam136a	626.00
Fam13a	256.00
Fam13b	2130.40
Fam13c	911.19
Fam149a	879.00
Fam149b	563.00
Fam150a	0.00
Fam150b	14.14
Fam151a	0.00
Fam151b	57.00
Fam154a	0.00
Fam154b	27.00
Fam155a	1845.00
Fam158a	139.00
Fam159a	1.00
Fam159b	5.00
Fam160a1	92.00
Fam160a2	1493.00
Fam160b1	1000.00
Fam160b2	513.00
Fam161a	54.00
Fam161b	288.00
Fam162a	278.00
Fam162b	4.00
Fam163a	350.00
Fam163b	2374.00
Fam164a	2621.11
Fam164b	2.00
Fam164c	57.00
Fam165b	118.00
Fam166a	0.00
Fam166b	8.00
Fam167a	304.00
Fam167b	1.00
Fam168a	8607.06
Fam168b	10302.90
Fam169a	1333.00
Fam169b	5.00
Fam170a	0.00
Fam170b	0.00
Fam171a1	1862.00
Fam171a2	4044.00
Fam171b	5208.50
Fam172a	1595.59
Fam173a	128.00
Fam173b	81.00
Fam174a	277.00
Fam174b	1461.00
Fam175a	69.00
Fam175b	658.00
Fam176a	48.00
Fam176b	30.00
Fam177a	1791.55
Fam178a	1042.98
Fam178b	0.00
Fam179a	38.00
Fam179b	764.99
Fam180a	55.00
Fam181a	52.00
Fam181b	321.00
Fam183b	28.00
Fam184a	271.00
Fam184b	442.00
Fam185a	368.00
Fam186b	15.00
Fam187a	0.00
Fam187b	2.00
Fam188a	935.00
Fam188b	218.00
Fam188b2	1.00
Fam189a1	1537.00
Fam189a2	198.00
Fam189b	661.00
Fam18a	1427.16
Fam18b	314.00
Fam190a	406.00
Fam192a	1042.00
Fam193a	1549.00
Fam193b	856.00
Fam194a	26.00
Fam195a	92.00
Fam195b	1447.00
Fam196a	410.00
Fam196b	102.00
Fam198a	62.00
Fam198b	90.00
Fam199x	376.00
Fam19a1	917.00
Fam19a2	2907.00
Fam19a3	0.00
Fam19a4	11.00
Fam19a5	1389.00
Fam203a	233.00
Fam20a	107.00
Fam20b	3171.00
Fam20c	1828.00
Fam23a	4.00
Fam24a	0.00
Fam25c	0.00
Fam26d	0.00
Fam26e	53.00
Fam26f	1.00
Fam32a	1889.00
Fam33a	335.00
Fam35a	76.00
Fam36a	230.00
Fam38a	515.08
Fam38b	94.00
Fam3a	261.00
Fam3b	0.00
Fam3c	2283.01
Fam40a	3161.00
Fam40b	450.00
Fam43a	199.00
Fam43b	619.00
Fam45a	453.00
Fam46a	132.00
Fam46b	2.00
Fam46c	27.00
Fam46d	1.00
Fam47a-ps	0.00
Fam47e	5.00
Fam48a	508.00
Fam49a	14020.09
Fam49b	5780.00
Fam50a	559.00
Fam50b	1.00
Fam53a	267.00
Fam53b	271.00
Fam53c	1436.00
Fam54a	23.00
Fam54b	1889.00
Fam55b	6.00
Fam55c	296.00
Fam55d	255.00
Fam57a	108.00
Fam57b	3805.98
Fam58b	196.00
Fam59a	1035.00
Fam59b	315.81
Fam5b	2116.00
Fam5c	875.00
Fam60a	181.00
Fam63a	728.00
Fam63b	1790.00
Fam64a	119.00
Fam65a	2223.00
Fam65b	1404.00
Fam65c	4.00
Fam69a	1043.67
Fam69b	904.00
Fam69c	72.00
Fam70a	153.00
Fam70b	23.00
Fam71a	0.00
Fam71b	0.00
Fam71d	1.00
Fam71e1	10.00
Fam71e2	0.00
Fam71f1	0.00
Fam71f2	3.00
Fam72a	36.00
Fam73a	1252.00
Fam73b	807.00
Fam75d3	0.00
Fam76a	573.00
Fam76b	407.00
Fam78a	40.00
Fam78b	2247.00
Fam81a	1970.00
Fam81b	6.00
Fam82a1	109.00
Fam82a2	524.00
Fam82b	125.00
Fam83a	0.00
Fam83b	6.00
Fam83c	2.00
Fam83d	63.00
Fam83e	1.00
Fam83f	14.00
Fam83g	5.00
Fam83h	70.00
Fam84a	1214.00
Fam84b	1045.60
Fam86	38.54
Fam89a	11.00
Fam89b	909.15
Fam92a	945.00
Fam92b	7.00
Fam96a	395.00
Fam96b	280.00
Fam98a	982.00
Fam98b	1164.00
Fam98c	160.84
Fan1	141.00
Fanca	41.79
Fancb	43.00
Fancc	142.00
Fancd2	118.00
Fance	212.00
Fancf	58.00
Fancg	204.00
Fanci	83.93
Fancl	125.28
Fancm	384.00
Fank1	97.00
Fap	42.00
Far1	1233.00
Far2	778.47
Farp1	5752.00
Farp2	61.13
Fars2	288.00
Farsa	1053.00
Farsb	1713.00
Fas	8.00
Fasl	4.00
Fasn	13835.70
Fastk	710.00
Fastkd1	333.00
Fastkd2	269.00
Fastkd3	211.00
Fastkd5	232.25
Fat1	1994.00
Fat2	29.00
Fat3	2238.00
Fat4	2532.00
Fate1	0.00
Fau	3123.00
Fbf1	1449.00
Fbl	1147.00
Fblim1	427.00
Fbll1	622.00
Fbln1	426.06
Fbln2	296.00
Fbln5	157.00
Fbln7	95.00
Fbn1	521.00
Fbn2	573.00
Fbp1	2.00
Fbp2	6.00
Fbrs	1030.00
Fbrsl1	991.00
Fbxl12	90.84
Fbxl13	8.00
Fbxl14	580.00
Fbxl15	216.31
Fbxl16	4302.00
Fbxl17	3342.00
Fbxl18	375.00
Fbxl19	3189.00
Fbxl2	659.65
Fbxl20	1067.00
Fbxl21	63.00
Fbxl22	8.04
Fbxl3	1004.00
Fbxl4	239.00
Fbxl5	1506.54
Fbxl6	360.00
Fbxl7	173.00
Fbxl8	8.00
Fbxo10	951.00
Fbxo11	3489.00
Fbxo15	4.00
Fbxo16	126.00
Fbxo17	42.00
Fbxo18	1410.00
Fbxo2	129.00
Fbxo21	4371.00
Fbxo22	974.99
Fbxo24	1.00
Fbxo25	1257.00
Fbxo27	107.00
Fbxo28	1496.00
Fbxo3	1552.94
Fbxo30	283.00
Fbxo31	2166.02
Fbxo32	210.00
Fbxo33	269.00
Fbxo34	640.00
Fbxo36	13.00
Fbxo38	776.00
Fbxo39	0.00
Fbxo4	120.00
Fbxo40	2.00
Fbxo41	3661.00
Fbxo42	1305.00
Fbxo43	1.00
Fbxo44	471.30
Fbxo45	2140.22
Fbxo46	364.00
Fbxo47	11.00
Fbxo48	14.00
Fbxo5	73.00
Fbxo6	217.00
Fbxo7	249.00
Fbxo8	307.00
Fbxo9	1386.00
Fbxw10	14.00
Fbxw11	3534.00
Fbxw13	0.00
Fbxw14	0.00
Fbxw15	0.00
Fbxw16	0.00
Fbxw17	106.00
Fbxw18	2.00
Fbxw19	0.00
Fbxw2	1832.00
Fbxw20	0.00
Fbxw21	0.00
Fbxw22	0.00
Fbxw23	0.00
Fbxw24	0.00
Fbxw25	0.00
Fbxw26	0.00
Fbxw27	0.00
Fbxw28	0.00
Fbxw4	339.00
Fbxw5	1533.93
Fbxw7	2929.00
Fbxw8	1593.00
Fbxw9	834.70
Fcamr	0.00
