Geneid	count
Uck1	1140
Swi5	2136
Golga2	1779
Dnm1	6695
Mir199b	0
Ciz1	1015
1110008P14Rik	581
Lcn2	2
Ptges2	686
Slc25a25	1169
Naif1	75
Fam102a	599
Dpm2	678
Pip5kl1	60
St6galnac4	633
St6galnac6	1672
Ak1	1981
Eng	646
Mir1954	0
Fpgs	242
Cdk9	1322
Mir2861	6
Mir3960	3
Sh2d3c	500
6330409D20Rik	35
Tor2a	416
Ttc16	29
Ptrh1	33
1700019L03Rik	29
Stxbp1	17427
Fam129b	1455
Lrsam1	687
Rpl12	5709
Snora65	26
Slc2a8	221
Garnl3	3146
Ralgps1	1504
Angptl2	147
Zbtb34	1464
Zbtb43	854
Lmx1b	1
C130021I20Rik	4
Fam125b	7270
A630071L07Rik	0
Gm13404	9
Pbx3	441
C79798	0
Mapkap1	1809
Gapvd1	3055
Hspa5	6001
Rabepk	268
Fbxw2	1911
Psmd5	1166
D730039F16Rik	10
Phf19	67
Traf1	20
Hc	14
AI182371	9
Cep110	311
Rab14	5408
Gm13605	0
Gsn	341
Stom	338
4930568D16Rik	0
4930402F06Rik	0
Ggta1	199
Gm13446	4
Dab2ip	3589
Ttll11	253
9030204H09Rik	0
Gm10829	1
LOC100861632	0
Ndufa8	312
Morn5	12
Lhx6	1587
Rbm18	1145
Mrrf	380
Gm13431	0
LOC100861645	1
Ptgs1	110
Olfr338	0
Gm13430	0
Olfr339	0
Olfr340	0
Olfr341	0
Olfr342	0
Olfr344	0
Olfr345	0
Olfr346	0
Olfr347	0
Olfr348	0
Olfr50	0
Olfr3	0
Olfr350	0
Olfr351	0
Olfr352	0
Olfr353	0
Olfr354	0
Olfr355	0
Olfr356	0
Olfr357	0
Olfr358	0
Olfr360	0
Olfr361	0
Olfr362	0
Olfr365	0
Olfr366	0
Olfr367-ps	0
Olfr368	0
Pdcl	654
Rc3h2	2069
Snord90	0
Zbtb6	874
Zbtb26	239
Rabgap1	3109
Gpr21	688
Strbp	5196
Crb2	290
Dennd1a	1330
Lhx2	1844
Nek6	932
Psmb7	2791
Nr5a1	4
Nr6a1	164
Mir181a-2	0
Mir181b-2	0
Olfml2a	88
Wdr38	8
Rpl35	2827
Arpc5l	1139
Golga1	722
Scai	1839
Gm16523	0
Ppp6c	1017
Lrp1b	569
Kynu	8
Arhgap15	84
A430092G05Rik	0
Gtdc1	1586
Zeb2	6908
Mir5129	0
Gm13476	55
1700019E08Rik	0
Gm19922	0
Acvr2a	2991
Orc4	755
Mbd5	1253
Epc2	1578
Kif5c	23669
Lypd6b	703
Lypd6	990
Mmadhc	854
Gm13483	2
Gm13498	0
Rnd3	1325
A730015I17	4
Tas2r134	0
Gm13490	0
Rbm43	366
Nmi	45
Tnfaip6	33
Rif1	562
Neb	153
4930573O16Rik	0
Arl5a	2711
Cacnb4	1398
Gm13540	1
Stam2	1149
Fmnl2	1832
Prpf40a	1475
Arl6ip6	259
Rprm	2139
Galnt13	382
Kcnj3	605
Nr4a2	2057
BB557941	10
4930555B11Rik	0
A930012O16Rik	5
Gpd2	4218
Galnt5	1
Ermn	33
Cytip	6
Gm13546	0
Acvr1c	181
Gm13544	2
Gm13545	0
Acvr1	1058
Upp2	8
Ccdc148	300
Pkp4	4318
5330411J11Rik	1
Dapl1	10
Gm13552	0
Tanc1	262
Wdsub1	122
Baz2b	766
Gm13570	0
LOC100505179	11
March7	1298
Cd302	98
Ly75	152
Gm13580	0
Pla2r1	12
Itgb6	4
Rbms1	491
Gm13582	1
Tank	410
Psmd14	2367
Tbr1	3410
Slc4a10	1748
Dpp4	133
Gcg	4
Fap	50
Ifih1	100
Gca	181
Kcnh7	473
Fign	142
Gm19725	0
Grb14	756
Cobll1	212
Slc38a11	18
Scn3a	3223
Scn2a1	8294
Csrnp3	6093
Galnt3	50
Ttc21b	311
Scn1a	711
Gm13629	4
Scn9a	309
Scn7a	11
Gm1322	0
Xirp2	9
B3galt1	1995
Stk39	1585
4933409G03Rik	0
4932414N04Rik	0
Lass6	1306
Nostrin	74
Spc25	105
G6pc2	0
Abcb11	1
Dhrs9	2
Lrp2	28
Bbs5	181
Kbtbd10	5
Fastkd1	368
Ppig	1908
4930578N16Rik	45
Gm13623	1
Phospho2	492
Klhl23	6592
Ssb	3195
Mettl5	75
Ubr3	3624
Myo3b	87
Sp5	44
1500002O10Rik	3
4933404M02Rik	20
Gad1	2782
Gorasp2	2737
Tlk1	3363
Mettl8	149
Dcaf17	675
Cybrd1	469
Dync1i2	6480
Slc25a12	2725
Hat1	270
LOC100861681	0
Metap1d	232
LOC100503424	58
Dlx1	737
Dlx1as	628
Dlx2	408
Gm1631	0
Itga6	688
Pdk1	1363
Rapgef4	1575
BB114351	2
B230120H23Rik	221
Cdca7	245
LOC100861846	0
Gm13637	0
8430437L04Rik	0
Sp3	1479
1700011J10Rik	92
Mir5115	0
Ola1	2466
Sp9	244
Cir1	445
Scrn3	142
Gpr155	806
Wipf1	213
Chrna1	14
Gm13705	2
LOC329427	8
Chn1	4257
Atf2	3323
Gm10822	3
Atp5g3	3688
4930441J16Rik	0
Lnp	1138
Evx2	0
Hoxd13	0
Hoxd12	0
Hoxd11	0
Hoxd10	0
Hoxd9	2
Hoxd8	1
1700109F18Rik	0
Hoxd3	0
Hoxd4	0
Mir10b	0
6720416L17Rik	0
Hoxd1	0
Mtx2	1061
Gm13654	19
Gm13653	0
9430019J16Rik	0
Gm13660	0
Hnrnpa3	8515
Nfe2l2	233
E030042O20Rik	3
Gm13669	0
Agps	1900
Ttc30b	360
Ttc30a2	9
Ttc30a1	114
Pde11a	31
Cyct	0
Rbm45	642
Osbpl6	1434
Prkra	1112
Dfnb59	4
Fkbp7	51
Plekha3	470
Ttn	48
Ccdc141	253
Sestd1	4824
Zfp385b	574
Gm13944	0
Cwc22	2524
Gm14461	0
Gm2804	0
4930401B11Rik	0
Ube2e3	2972
Itga4	281
Cerkl	4
Gm9928	0
Neurod1	558
Ssfa2	615
Ppp1r1c	0
Pde1a	2174
Prdx6b	0
Dnajc10	2128
Gm13752	0
Frzb	173
Nckap1	9957
Dusp19	236
Mir684-1	2
Nup35	338
Zfp804a	897
Fsip2	3
Zc3h15	2886
Itgav	637
Fam171b	5777
Zswim2	3
Calcrl	170
Tfpi	203
Gm13710	0
D030029J20Rik	103
Ctnnd1	2652
Gm13718	1
2700094K13Rik	607
Tmx2	2368
Med19	1091
Zdhhc5	1433
Clp1	193
Ypel4	73
Mir130a	0
Gm19426	16
Serping1	167
Ube2l6	105
Smtnl1	0
Timm10	404
Slc43a1	10
Rtn4rl2	597
Slc43a3	87
Prg2	2
Prg3	0
P2rx3	34
LOC100862344	0
Ssrp1	3299
Tnks1bp1	1264
4930443O20Rik	1
Aplnr	634
Lrrc55	857
Olfr987	0
Olfr988	0
Olfr992	0
Olfr993	0
Olfr994	0
Olfr995	0
4833423E24Rik	2
Olfr996	0
Olfr998	0
Olfr1000	0
Olfr1002	0
Olfr154	0
Olfr1006	0
Olfr1008	0
Olfr1009	0
Olfr1010	0
Olfr1012	0
Olfr1013	0
Olfr1014	0
Olfr1015	0
Olfr1016	0
Olfr1018	0
Olfr1019	0
Olfr1020	0
Olfr1022	0
Olfr1023	0
Olfr1024	0
Olfr1026	2
Olfr1028	0
Olfr1029	0
Olfr1030	0
Olfr1031	0
Olfr1032	0
Olfr1033	1
Olfr1034	0
Olfr1036	0
Olfr1037	0
Olfr1038-ps	0
Olfr1039	0
Olfr1040	0
Olfr1042	0
Olfr1043	0
Olfr1044	0
Olfr52	0
Olfr1045	0
Olfr1046	0
Olfr1047	0
Olfr1048	0
Olfr1049	0
Olfr1051	0
Olfr1052	0
Olfr1053	0
Olfr1054	0
Olfr1055	0
Olfr1056	0
Olfr1057	0
Olfr1058	0
Olfr1061	0
Olfr1062	0
Olfr1065	0
Olfr1066	0
Olfr228	0
Olfr1076	0
Olfr1077-ps1	0
Olfr1079	0
Olfr1080	0
Olfr1082	0
Olfr1084	0
Olfr1085	0
Olfr1086	0
Olfr1087	0
Olfr1089	0
Olfr1090	0
Olfr1093	0
Olfr141	0
Olfr1094	0
Olfr1095	0
Olfr1097	0
Olfr1098	0
Olfr1099	0
Olfr1100	0
Olfr1101	0
Olfr1102	0
Olfr1104	0
Olfr1105	0
Olfr1106	0
Olfr1107	0
Olfr1109	0
Olfr259	0
Olfr1110	0
Olfr1111	0
Olfr1112	0
Olfr1113	0
Olfr1115	0
Olfr1116-ps	0
Olfr1118	0
Olfr1120	0
Olfr1121	0
Olfr1122	0
Olfr1123	0
Olfr1124	0
Olfr1126	0
Pramel7	0
Pramel6	0
Olfr153	0
Olfr1128	0
Olfr1129	0
Olfr1130	0
Olfr1131	0
Olfr1132	0
Olfr1133	0
Olfr1134	0
Olfr1135	0
Olfr1136	0
Olfr1137	0
Olfr1138	0
Olfr1140	0
Olfr1141	0
Olfr152	0
Olfr1143	0
Olfr1145	0
Olfr1148	0
Olfr1151	0
Olfr1152	0
Olfr1153	0
Olfr1154	0
Olfr1155	0
Olfr1156	0
Olfr1157	0
Olfr74	0
Olfr1158	0
Olfr1160	0
Olfr1161	0
Olfr73	0
Olfr1162	0
Olfr1163	0
Olfr1164	0
Olfr1166	0
Olfr1167	0
Olfr1168	0
Olfr1170	0
Olfr1173	0
Olfr1174-ps	0
Olfr1175-ps	0
Olfr1176	0
Olfr1178	0
Olfr1179	0
Olfr1180	0
Olfr1181	0
Olfr1182	0
Olfr1183	0
Olfr1184	0
Olfr1186	0
Olfr1188	0
Olfr1189	0
Olfr1193	0
Olfr1195	0
Olfr1196	0
Olfr1197	0
Olfr1198	0
Olfr1199	0
Olfr1200	0
Olfr1201	0
Olfr1202	0
Olfr1205	0
Olfr1204	0
Olfr1206	0
Olfr1208	0
Olfr1209	0
Olfr1211	0
Olfr1212	0
Olfr1213	0
Olfr1214	0
Olfr1215	0
Olfr1216	0
Olfr1217	0
Olfr1218	0
Olfr1219	0
Olfr1220	0
Olfr1221	0
Olfr1222	0
Olfr1223	0
Olfr1225	0
Olfr1226	0
Olfr1228	0
Olfr1229	0
Olfr1230	0
Olfr1231	0
Olfr1232	0
Olfr1233	0
Olfr1234	0
Olfr1238	0
Olfr1239	0
Olfr1240	0
Olfr1241	0
Olfr1242	0
Olfr1243	0
Olfr1245	0
Olfr1246	0
Olfr1247	0
Olfr1248	0
Olfr1249	0
Olfr1250	0
Olfr1251	0
Olfr1252	0
Olfr1253	0
Olfr1254	0
Olfr1255	0
Olfr1256	0
Olfr48	0
Olfr1257	0
Olfr1258	0
Olfr1259	0
Olfr1260	0
Olfr1261	0
Olfr1262	2
Olfr1263	0
Olfr1264	0
Olfr1265	0
Olfr140	0
Olfr1269	0
Olfr32	0
Olfr1270	0
Olfr1506	0
Olfr142	0
Olfr1271	0
Olfr1272	0
Olfr1273-ps	0
Gm13769	0
Olfr1274-ps	0
Ptprj	1923
Nup160	495
Fnbp4	1236
Agbl2	33
Mtch2	2647
C1qtnf4	1170
Ndufs3	1381
Kbtbd4	773
Ptpmt1	341
Celf1	5127
Gm13777	1
Rapsn	11
Psmc3	3087
Slc39a13	238
LOC100862024	3
Sfpi1	54
Mybpc3	0
Madd	3299
Nr1h3	25
Acp2	1611
Ddb2	87
A330069E16Rik	18
Gm17281	15
Pacsin3	175
Arfgap2	1053
1110051M20Rik	1700
Lrp4	590
Gm13770	0
Ckap5	4756
Snord67	0
F2	0
Zfp408	453
LOC100862052	3
Arhgap1	2269
Atg13	901
Harbi1	141
Ambra1	1776
Chrm4	272
Mdk	419
Dgkz	3951
Creb3l1	394
Phf21a	1369
Mir1955	0
Gyltl1b	7
Pex16	351
1700029I15Rik	5
Mapk8ip1	9564
Cry2	1994
D930015M05Rik	12
Slc35c1	526
Gm13815	0
Chst1	2376
Syt13	1857
Prdm11	112
Trp53i11	2204
Tspan18	742
Gm13807	2
Cd82	240
Gm10804	0
Alx4	84
Ext2	1395
Accs	78
Accsl	4
Gm13889	383
4921507L20Rik	5
Alkbh3	173
Hsd17b12	1688
Mir129-2	0
E530001K10Rik	123
Mir670	1
Ttc17	936
2810002D19Rik	114
Api5	2029
Lrrc4c	3072
B230118H07Rik	407
Rag2	0
Rag1	19
Traf6	542
Prr5l	93
Commd9	426
Ldlrad3	769
Gm13920	0
LOC100504354	0
Trim44	9718
Fjx1	1874
Pamr1	100
Slc1a2	11354
Cd44	381
Pdhx	1096
Apip	184
Ehf	1
A930006I01Rik	0
Elf5	4
Cat	1939
LOC100862111	0
Abtb2	270
Nat10	803
Caprin1	9733
4930547E08Rik	5
Lmo2	330
4931422A03Rik	1
Fbxo3	1597
Gm10912	3
Cd59b	4
Cd59a	44
A930018P22Rik	0
D430041D05Rik	5220
Hipk3	1737
Mir1902	0
Gm13884	0
4930500J02Rik	13
Cstf3	889
Tcp11l1	527
Pin1-ps1	0
Depdc7	12
Qser1	1075
Prrg4	32
Ccdc73	209
Eif3m	1593
AI314831	1
Wt1	3
0610012H03Rik	0
Rcn1	1106
LOC100862167	0
Pax6os1	7
Pax6	242
Gm20279	15
Elp4	600
Immp1l	369
Dnajc24	114
Dcdc5	11
Gm14015	2
Mpped2	1904
C130023O10Rik	0
Gm16488	59
2700007P21Rik	659
Fshb	0
Kcna4	389
Mettl15	69
Kif18a	83
Bdnf	172
Lin7c	7155
Gm13939	2
Lgr4	536
Ccdc34	416
1700024P03Rik	1
Bbox1	19
Fibin	86
Slc5a12	0
Ano3	119
Muc15	0
Gm13941	0
Gm15130	0
4930430A15Rik	0
Olfr1275	0
Olfr1276	0
Olfr1277	0
Olfr1278	0
Olfr1279	0
Olfr1280	0
Olfr1281	0
Olfr1282	0
Olfr1283	0
Olfr1284	0
Olfr1285	0
Olfr1286	0
Olfr1287	0
Olfr1288	0
Olfr1289	0
Olfr1290	0
Olfr1294	0
Olfr1295	0
Olfr1297	0
Olfr1298	0
Olfr1299	0
Olfr1300-ps1	0
Olfr1301	0
Olfr1302	0
Olfr1303	0
Gm13931	0
Olfr1305	0
Olfr1306	0
Olfr1307	0
Olfr1308	0
Olfr1309	0
Olfr1310	0
Olfr1311	0
Olfr1312	0
Olfr1313	0
Olfr1314	0
Olfr1316	0
Olfr1317	0
Olfr1318	0
Lpcat4	466
BC125332	4
Nop10	711
Slc12a6	2310
Tmem85	1063
2410042D21Rik	482
2900064A13Rik	939
Chrm5	82
Aven	139
Gm20325	0
Ryr3	1056
Tmco5b	0
Fmn1	67
4930533B01Rik	0
Grem1	32
LOC100862246	0
Scg5	1516
Arhgap11a	297
LOC100862258	3
Gjd2	496
A530058N18Rik	138
Actc1	0
C130080G10Rik	3
Aqr	1147
Zfp770	1096
Atpbd4	390
4930528P14Rik	0
3110099E03Rik	8
BC052040	364
Mir1951	0
Meis2	4331
2700033N17Rik	49
G630016G05Rik	38
2810405F15Rik	16
Tmco5	5
D330050G23Rik	14
Gm13981	0
Spred1	1563
Mir674	0
Fam98b	1221
Rasgrp1	2210
Gm13985	0
4930412B13Rik	0
Thbs1	503
Fsip1	54
Gpr176	575
1700054M17Rik	0
Eif2ak4	515
Srp14	1158
Bmf	159
Bub1b	268
Pak6	5803
Gm1337	207
Plcb2	42
5430417L22Rik	512
A430105I19Rik	49
Phgr1	0
Disp2	4635
D2Ertd750e	164
Ivd	757
Bahd1	897
Chst14	62
Ccdc32	922
Rpusd2	182
Casc5	94
Rad51	116
Fam82a2	564
Gchfr	2
Dnajc17	225
Gm14137	14
Zfyve19	428
Ppp1r14d	0
Spint1	19
Rhov	324
Gm19294	6
Vps18	662
Gm14207	5
Dll4	112
LOC100862328	0
Chac1	97
Ino80	751
Exd1	44
1500003O03Rik	1348
LOC100862335	0
1700020I14Rik	2880
Oip5	46
Nusap1	217
Ndufaf1	409
H3f3c	7
Rtf1	3354
Itpka	378
Ltk	38
Rpap1	409
Tyro3	1550
Mga	1536
Mapkbp1	3028
Jmjd7	156
Pla2g4b	99
Spnb5	1
Ehd4	202
Pla2g4e	795
Pla2g4d	10
Pla2g4f	1
Vps39	1643
Tmem87a	515
Ganc	60
4931402G19Rik	0
Capn3	58
Zfp106	4331
Snap23	191
Lrrc57	365
Haus2	671
Cdan1	507
Ttbk2	2814
AV039307	13
Ubr1	1371
Tmem62	540
Ccndbp1	894
Epb4.2	1
Tgm5	0
Tgm7	0
Lcmt2	196
Adal	357
Zscan29	244
Tubgcp4	397
Trp53bp1	4221
Mtap1a	8718
Ppip5k1	502
Ckmt1	1279
Strc	0
Catsper2	50
Pdia3	6458
Ell3	57
Serf2	796
Serinc4	24
2310003F16Rik	921
Mfap1b	204
Mfap1a	414
Wdr76	115
Frmd5	751
Casc4	4026
Mageb3	9
Ctdspl2	905
Eif3j	831
Spg11	803
Patl2	4
B2m	485
Trim69	0
4933406J08Rik	0
Gm14059	1
Sord	464
Duox2	8
Duoxa2	7
Duoxa1	16
Duox1	37
Shf	714
Slc28a2	2
Bambi-ps1	50
Gm14085	7
Gatm	1378
Spata5l1	79
AA467197	1
Mir147	0
Slc30a4	2076
Pldn	1203
Sqrdl	34
4930517E11Rik	2
4930583P06Rik	1
Sema6d	2476
Slc24a5	109
Myef2	2236
LOC100502835	58
Ctxn2	74
Slc12a1	2
Gm14002	2
Dut	589
Fbn1	528
Cep152	57
Shc4	232
Eid1	11001
Secisbp2l	3713
Cops2	2230
Galk2	437
4930525F21Rik	1
Fgf7	17
Dtwd1	179
Atp8b4	3
Slc27a2	76
Hdc	53
Gabpb1	523
Usp8	839
Usp50	2
Trpm7	1084
2010106G01Rik	1128
Ap4e1	494
Blvra	255
Ncaph	184
Itpripl1	276
1810024B03Rik	5
Snrnp200	3193
Ciao1	771
Tmem127	5051
Stard7	4905
Dusp2	117
Astl	1
Adra2b	11
Gpat2	10
Fahd2a	143
Kcnip3	1414
Prom2	10
Zfp661	185
Mrps5	677
LOC100861602	97
Mal	50
Gm10765	0
Mall	21
Nphp1	359
1500011K16Rik	158
Bub1	115
Acoxl	2
Gm19501	0
Bcl2l11	224
Gm14005	9
Gm355	0
Gm14007	0
Anapc1	3675
Mertk	125
Tmem87b	699
Fbln7	101
Zc3h8	171
Zc3h6	536
Gm14025	5
Gm14022	4
Ttl	4153
Polr1b	575
Chchd5	129
AI847159	4
Slc20a1	1820
A730036I17Rik	2
Ckap2l	321
Gm14023	9
Il1a	3
Il1b	2
Gm14047	2
Gm14045	1
F830045P16Rik	0
Sirpa	3990
Pdyn	101
4932416H05Rik	179
Stk35	687
Tgm3	113
AU015228	0
Tgm6	10
Snrpb	1436
Tmc2	1
Nop56	2187
Snord110	0
Snord57	1
Idh3b	2168
Ebf4	241
Cpxm1	530
1700020A23Rik	6
4933425O20Rik	2
Fam113a	485
Vps16	1102
Ptpra	4816
4930473A02Rik	28
Mrps26	533
Oxt	0
Avp	0
Ubox5	296
Fastkd5	236
Prosapip1	925
Ddrgk1	669
Itpa	876
LOC100861692	0
Slc4a11	11
4930402H24Rik	2189
Gm14057	135
A730017L22Rik	175
Atrn	4854
Gfra4	220
Adam33	17
Siglec1	15
Hspa12b	182
1700037H04Rik	591
Spef1	545
Cenpb	3586
Cdc25b	352
2310035K24Rik	180
Mavs	102
Pank2	1014
Mir103-2	0
Rnf24	1469
Smox	598
Adra1d	81
5330413P13Rik	19
Erv3	1
Prnp	6131
Prnd	182
Rassf2	1609
LOC100861699	0
Slc23a2	2019
5730494N06Rik	353
Pcna	1152
Cds2	7063
Prokr2	612
4921508D12Rik	0
1700026D11Rik	0
Gm10757	0
Gpcpd1	2012
AU019990	0
1110034G24Rik	115
Chgb	4171
Trmt6	513
Mcm8	87
Crls1	550
Lrrn4	36
Fermt1	5
Bmp2	104
Mir3090	0
Hao1	2
Tmx4	4607
Plcb1	4909
4930545L23Rik	0
9630028H03Rik	0
Plcb4	586
6330527O06Rik	177
Pak7	2411
BC034902	2
Ankrd5	29
Snap25	10270
Mkks	400
2210009G21Rik	331
Jag1	206
Btbd3	2204
Mir1952	0
Sptlc3	4
Ism1	89
Tasp1	436
Esf1	751
2310003L22Rik	584
Sel1l2	1
Macrod2	1154
Flrt3	939
Gm19854	0
Gm14105	0
Kif16b	248
Snrpb2	782
Otor	0
C630020P19Rik	93
Pcsk2	3878
9430032N09Rik	13
Bfsp1	53
Gm11686	0
Dstn	6463
Rrbp1	1163
Banf2	0
Gm5535	0
Snx5	1178
Snord17	2
8430406I07Rik	121
Ovol2	11
Gm20571	0
Csrp2bp	640
Zfp133-ps	24
LOC171588	0
6330439K17Rik	1553
Polr3f	736
Rbbp9	616
Sec23b	805
Gm561	142
Dtd1	666
1700010M22Rik	0
Slc24a3	3638
Gm14092	0
BC039771	13
Rin2	388
Naa20	719
Crnkl1	569
4930529M08Rik	25
LOC100503181	14
Insm1	259
Ralgapa2	1148
A930019D19Rik	3
4933406D12Rik	0
Plk1s1	208
Xrn2	2532
Nkx2-4	0
Nkx2-2	81
Nkx2-2as	9
AI646519	0
Pax1	0
A530006G24Rik	0
Foxa2	1
Sstr4	196
Thbd	319
Cd93	1138
Nxt1	149
Gzf1	711
Napb	5725
Cstl1	1
Cst11	0
8030411F24Rik	0
Cst12	0
Cst8	0
Cst13	0
Cst9	2
9230104L09Rik	0
Gm19595	0
Cst3	2693
Gm14135	0
Cst10	0
Gm14133	11
Tmem90b	837
Zfp120	388
Gm14139	0
Zfp937	297
LOC100504621	1
Gm14124	2
3300002I08Rik	29
Zfp442	76
Zfp345	1
Cst7	1
2310001A20Rik	757
LOC100861792	0
Acss1	392
E130215H24Rik	14
Vsx1	4
Entpd6	1296
Pygb	3983
Abhd12	2746
Gins1	91
Ninl	173
Nanp	6
Gm14151	0
Gm14147	0
Gm14149	0
4930442J19Rik	0
Gm19332	0
LOC100125594	0
4921509C19Rik	0
Nsfl1c	1921
Fkbp1a	7507
Sdcbp2	20
Snph	2472
Rad21l	11
BC052486	4
5430405G05Rik	243
Psmf1	1010
4930556L07Rik	0
Rspo4	4
Angpt4	0
Mir1953	0
Fam110a	327
2310046K01Rik	33
Scrt2	496
Srxn1	595
Tcf15	10
Csnk2a1	3669
Tbc1d20	748
Rbck1	1210
Trib3	14
Gm14164	20
Nrsn2	295
Sox12	4602
Zcchc3	410
6820408C15Rik	69
Defb23	0
Defb20	0
Defb22	0
Defb26	0
Defb28	0
Defb29	0
Defb21	0
Defb19	0
Defb45	0
Defb36	0
Defb25	0
Rem1	5
H13	2737
Mcts2	165
Id1	238
Cox4i2	21
Bcl2l1	2210
Tpx2	363
Mylk2	3
Foxs1	20
Dusp15	329
Ttll9	54
Pdrg1	1124
Xkr7	390
BC020535	46
Hck	81
Tm9sf4	2402
Gm20094	3
Tspyl3	1050
Plagl2	294
Pofut1	514
Kif3b	5405
2500004C02Rik	73
Asxl1	2210
8430427H17Rik	4332
Commd7	845
Dnmt3b	50
Mapre1	8751
Efcab8	0
Sun5	0
Bpifb2	0
Bpifb6	0
Bpifb3	1
Bpifb4	3
Bpifa6	0
Bpifa2	0
Bpifa3	2
Bpifa1	17
Bpifa5	0
Bpifb1	9
Bpifb5	2
Bpifb9a	6
Bpifb9b	13
Cdk5rap1	135
Snta1	322
Cbfa2t2	1368
Necab3	285
1700003F12Rik	7
1700007I08Rik	5
E2f1	301
Pxmp4	215
Zfp341	385
Gm14198	3
Chmp4b	3420
Gm14217	2
Raly	2107
Eif2s2	3439
a	3
Ahcy	616
2310005A03Rik	1
Itch	1226
Dynlrb1	3201
Map1lc3a	3486
Pigu	546
Mir695	0
Trp53inp2	5360
Ncoa6	3120
Ggt7	1433
Acss2	450
4930471I20Rik	0
Gss	152
Myh7b	22
Mir499	0
Trpc4ap	3428
Edem2	477
Procr	17
Mmp24	4377
BC029722	337
Eif6	934
Fam83c	6
Uqcc	862
Gdf5	45
Cep250	749
6430550D23Rik	11
Ergic3	2214
Fer1l4	1
Spag4	64
Cpne1	704
Rbm12	1134
Nfs1	507
Romo1	502
Rbm39	3474
Phf20	3089
Scand1	462
4921517L17Rik	61
2900097C17Rik	15471
Epb4.1l1	10192
0610011L14Rik	852
Gm14169	46
Dlgap4	7115
4930405A21Rik	4
Myl9	213
Gm14230	11
Tgif2	169
5430405H02Rik	36
4930518I15Rik	10
1110008F13Rik	452
Sla2	1
Ndrg3	7375
Dsn1	138
9830001H06Rik	7088
Gm1332	3
Samhd1	631
Mir5111	0
Rbl1	185
Gm14277	5
4922505G16Rik	1
Rpn2	2325
LOC100861927	7
Ghrh	2
Manbal	840
Src	2525
Gm14279	0
Blcap	2631
Nnat	14927
Ctnnbl1	716
Vstm2l	1753
Tti1	329
Rprd1b	656
2010009K17Rik	1
Tgm2	245
D630003M21Rik	140
1700060C20Rik	0
Bpi	0
Lbp	109
9430008C03Rik	273
Snhg11	6290
Ralgapb	3068
Adig	0
Arhgap40	8
Gm14204	199
Slc32a1	1088
Actr5	184
Mir3474	0
Ppp1r16b	1894
Fam83d	66
Dhx35	420
4933416E03Rik	0
9130015L21Rik	0
Gm826	2
Mafb	740
Top1	3124
LOC100861957	0
Plcg1	2650
Zhx3	968
Lpin3	4
Emilin3	12
LOC100861963	0
Chd6	1682
Gm11449	1
Ptprt	2498
C330008G21Rik	0
9430021M05Rik	190
Gm20267	0
Srsf6	2885
LOC100862002	0
L3mbtl1	263
Sgk2	0
Ift52	423
Gm20296	0
Mybl2	79
Gtsf1l	0
Gm11454	2
Tox2	315
Jph2	24
3230401D17Rik	174
Gdap1l1	2259
Fitm2	243
2310001K24Rik	0
R3hdml	9
0610008F07Rik	0
Hnf4a	0
Ttpal	1411
Serinc3	3501
LOC100862033	1
0610039K10Rik	0
Pkig	874
Gm16316	0
Ada	121
Wisp2	4
Kcnk15	0
Rims4	605
Ywhab	17346
Pabpc1l	7
Tomm34	786
Stk4	1346
Kcns1	377
Wfdc5	0
Wfdc12	0
Wfdc15a	0
Wfdc15b	2
Svs2	0
Svs3b	0
Svs4	0
Svs3a	0
Svs6	0
Svs5	0
Slpi	0
Matn4	103
Rbpjl	4
Sdc4	193
Sys1	566
Trp53tg5	9
Dbndd2	831
Pigt	2376
Wfdc2	22
Spint3	0
Wfdc6a	2
Spinlw1	0
Wfdc8	0
Wfdc6b	0
Wfdc16	0
Wfdc9	0
Wfdc10	0
Wfdc11	0
Wfdc13	0
Spint4	0
Gm14316	0
Wfdc3	5
Dnttip1	443
Ube2c	182
Tnnc2	1
Snx21	685
Acot8	170
Zswim3	161
Zswim1	442
1700020C07Rik	1
Neurl2	45
Ctsa	1153
Pltp	618
Pcif1	1167
Zfp335	1103
Gm11458	35
Mmp9	82
Slc12a5	3823
Ncoa5	2289
Cd40	32
1700025C18Rik	0
Cdh22	224
LOC100862070	0
Slc35c2	562
Elmo2	2317
Zfp663	32
Zfp334	812
4833422F24Rik	0
Slc13a3	306
2810408M09Rik	362
Slc2a10	34
Eya2	124
Zmynd8	2618
Ncoa3	1080
Sulf2	4898
Gm11468	3
5031425F14Rik	2
Prex1	2324
Trp53rk	137
Arfgef2	1174
Cse1l	2698
Stau1	2658
Ddx27	771
Znfx1	795
1500012F01Rik	197
Snord12	6
Kcnb1	2325
Ptgis	48
B4galt5	2516
Slc9a8	544
Spata2	1365
Rnf114	845
Snai1	27
Ube2v1	1411
Tmem189	952
Cebpb	38
A530013C23Rik	0
Ptpn1	1875
Fam65c	7
Pard6b	143
E130018N17Rik	1
Adnp	5710
Dpm1	544
Mocs3	206
Kcng1	811
Nfatc2	136
Gm10724	27
Atp9a	13943
Sall4	0
LOC100502777	48
Zfp64	445
1700017J07Rik	0
1700101G07Rik	0
Tshz2	2688
AY702102	0
A630075F10Rik	37
Zfp217	127
Gm17619	5
Bcas1	310
1700040N02Rik	1
Cyp24a1	3
Pfdn4	480
Gm16796	9
4930470P17Rik	13
Dok5	1972
1700028P15Rik	0
Cbln4	374
